transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000001,6719,735,14.89,CLP,approved,2026-01-13 10:52:08,debit_card,Visa Debit,CL,00,Transaction approved,3.46,0.52,14.37,desktop,148.154.128.159,Mozilla/5.0 (Windows NT 6.0; ayc-PE; rv:1.9.0.20) Gecko/2524-11-30 20:09:49 Firefox/3.8,1,1491,True,1,retail,False,2026-01-15
TXN00000002,4754,465,14.29,MXN,approved,2026-02-15 09:05:53,credit_card,Diners Club,MX,00,Transaction approved,2.97,0.42,13.87,mobile,171.181.96.134,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/62.0.882.0 Safari/534.2",1,2275,True,1,other,False,2026-02-16
TXN00000003,2912,586,78.59,USD,approved,2026-03-06 02:55:34,ewallet,Rappi Pay,MX,00,Transaction approved,3.01,2.37,76.22,mobile,43.157.128.66,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/9.4m2694.0 Mobile/72H661 Safari/532.2",1,2010,,1,other,True,2026-03-08
TXN00000005,8637,677,30.44,CLP,approved,2026-01-13 00:40:39,ewallet,MercadoPago,CL,00,Transaction approved,3.52,1.07,29.37,api,85.69.136.254,API/1.0,1,1920,,1,entertainment,False,2026-01-14
TXN00000006,1380,918,24.15,MXN,approved,2026-02-15 09:31:41,credit_card,American Express,MX,00,Transaction approved,3.28,0.79,23.36,mobile,14.138.95.63,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1; rv:1.9.5.20) Gecko/4090-06-05 02:10:21 Firefox/3.6.13,1,2105,True,1,retail,False,2026-02-17
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 23:04:07,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,86.221.74.124,Opera/9.90.(Windows 95; ms-MY) Presto/2.9.182 Version/10.00,1,602,True,1,services,False,2026-02-14
TXN00000008,8087,354,20.61,BRL,approved,2026-02-01 20:37:47,debit_card,Visa Debit,BR,00,Transaction approved,3.25,0.67,19.94,desktop,80.124.228.199,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/34.0.837.0 Safari/533.1",1,2856,True,1,utilities,False,2026-02-02
TXN00000009,2684,589,94.06,USD,approved,2026-02-01 06:53:06,credit_card,American Express,MX,00,Transaction approved,3.12,2.93,91.13,mobile,169.222.63.158,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0),1,1304,True,12,tech,True,2026-02-03
TXN00000010,4502,636,20.96,COP,approved,2026-02-23 05:17:56,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,220.161.129.77,Opera/9.33.(X11; Linux i686; bem-ZM) Presto/2.9.161 Version/10.00,1,2226,,1,food_beverage,False,2026-02-24
TXN00000011,3172,412,66.55,BRL,approved,2026-01-07 10:34:59,credit_card,American Express,BR,00,Transaction approved,3.18,2.12,64.43,mobile,108.14.242.228,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5 rv:3.0; fil-PH) AppleWebKit/534.37.4 (KHTML, like Gecko) Version/5.0.2 Safari/534.37.4",1,2885,False,1,services,False,2026-01-08
TXN00000012,6975,945,65.29,PEN,approved,2026-01-22 12:19:52,credit_card,Visa,PE,00,Transaction approved,2.94,1.92,63.37,mobile,55.132.170.3,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; tr-CY) AppleWebKit/531.18.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.18.1",1,2210,False,6,food_beverage,False,2026-01-23
TXN00000014,8136,916,174.97,PEN,approved,2026-02-09 13:30:30,debit_card,Mastercard Debit,PE,00,Transaction approved,3.24,5.67,169.3,mobile,54.39.51.25,Opera/8.17.(Windows NT 5.1; pap-AW) Presto/2.9.169 Version/12.00,1,2286,True,1,entertainment,False,2026-02-10
TXN00000015,2737,996,27.37,MXN,approved,2026-02-07 18:47:05,credit_card,Diners Club,MX,00,Transaction approved,3.43,0.94,26.43,mobile,91.12.55.247,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5; rv:1.9.6.20) Gecko/8994-02-02 14:07:11 Firefox/3.8,1,2634,True,1,tech,False,2026-02-09
TXN00000016,685,247,67.09,COP,approved,2026-03-29 23:56:53,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,85.140.209.64,"Mozilla/5.0 (iPad; CPU iPad OS 2_2_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/32.0.899.0 Mobile/87B323 Safari/531.2",1,1399,,1,services,False,2026-03-31
TXN00000017,475,694,126.95,BRL,approved,2026-03-30 19:55:49,credit_card,Visa,BR,00,Transaction approved,2.89,3.67,123.28,desktop,174.188.91.131,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/38.0.835.0 Mobile/93H727 Safari/534.1",1,1183,True,1,entertainment,False,2026-04-01
TXN00000018,5641,124,61.49,COP,approved,2026-03-16 01:22:05,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,144.215.164.149,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3 rv:6.0; yue-HK) AppleWebKit/535.16.4 (KHTML, like Gecko) Version/5.0.3 Safari/535.16.4",1,1372,True,6,tech,False,2026-03-18
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 10:47:43,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,170.136.77.215,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_6 rv:2.0; fa-IR) AppleWebKit/531.48.1 (KHTML, like Gecko) Version/5.0.3 Safari/531.48.1",1,2482,True,12,travel,False,2026-03-25
TXN00000020,9312,939,107.48,CLP,approved,2026-01-26 19:47:18,bank_transfer,TEF,CL,00,Transaction approved,1.98,2.13,105.35,desktop,145.240.104.212,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_2 rv:2.0; ta-LK) AppleWebKit/532.19.5 (KHTML, like Gecko) Version/5.0 Safari/532.19.5",1,1472,,1,retail,False,2026-01-27
TXN00000021,2120,926,7.16,BRL,approved,2026-03-17 11:22:59,bank_transfer,TEF,BR,00,Transaction approved,1.03,0.07,7.09,mobile,84.199.49.189,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/42.0.833.0 Safari/533.2",1,2379,,1,utilities,False,2026-03-18
TXN00000022,7051,428,73.21,CLP,approved,2026-02-04 19:14:09,credit_card,Mastercard,CL,00,Transaction approved,2.97,2.17,71.04,mobile,135.135.3.42,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0; rv:1.9.4.20) Gecko/9965-12-15 20:33:29 Firefox/14.0,1,2816,True,1,other,False,2026-02-05
TXN00000023,4360,267,108.13,COP,approved,2026-03-28 02:25:26,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,11.104.169.35,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2028-03-07 09:17:15 Firefox/11.0,1,828,True,1,travel,False,2026-03-30
TXN00000024,1391,961,75.71,USD,approved,2026-02-17 04:18:00,ewallet,Clip,CL,00,Transaction approved,3.67,2.78,72.93,mobile,223.220.12.254,Opera/9.23.(X11; Linux x86_64; ca-IT) Presto/2.9.183 Version/10.00,1,906,,1,services,True,2026-02-19
TXN00000025,2047,285,139.19,USD,approved,2026-01-21 06:21:10,bank_transfer,SPEI,MX,00,Transaction approved,1.0,1.39,137.8,mobile,77.36.69.192,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/63.0.812.0 Safari/536.1",1,2641,,1,services,True,2026-01-23
TXN00000026,2477,605,18.45,MXN,approved,2026-01-11 18:55:47,credit_card,Mastercard,MX,00,Transaction approved,3.1,0.57,17.88,desktop,98.239.68.181,Opera/8.54.(Windows NT 6.1; yo-NG) Presto/2.9.176 Version/10.00,1,1163,True,1,services,False,2026-01-13
TXN00000027,1102,262,3.36,BRL,approved,2026-02-06 13:40:10,credit_card,American Express,BR,00,Transaction approved,3.07,0.1,3.26,mobile,68.52.95.138,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4602-12-19 13:20:42 Firefox/3.8,1,1446,True,1,utilities,False,2026-02-08
TXN00000028,5050,719,17.43,BRL,approved,2026-03-07 23:47:26,bank_transfer,SPEI,BR,00,Transaction approved,1.13,0.2,17.23,mobile,180.79.194.4,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.0),1,2979,,1,entertainment,False,2026-03-09
TXN00000029,819,147,58.98,CLP,approved,2026-01-25 23:40:37,ewallet,Rappi Pay,CL,00,Transaction approved,4.22,2.49,56.49,tablet,214.13.225.92,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1),1,1135,,1,utilities,False,2026-01-26
TXN00000030,1157,619,57.01,MXN,approved,2026-03-29 00:21:50,debit_card,Visa Debit,MX,00,Transaction approved,3.33,1.9,55.11,mobile,99.234.203.165,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1),1,2337,True,1,retail,False,2026-03-30
